id_municipio,risco_previsto,risco_real,n_alunos,diferenca
2209203,0.7820258837359737,0.38,100,0.4020258837359737
2925808,0.7820258837359737,0.6968085106382979,188,0.08521737309767585
2911501,0.7820258837359736,0.5,68,0.2820258837359736
2210938,0.7820258837359736,0.43548387096774194,62,0.34654201276823166
2211209,0.7820258837359736,0.6821428571428572,280,0.09988302659311643
2912202,0.7820258837359736,0.6746987951807228,249,0.10732708855525075
2204907,0.7820258837359736,0.6555555555555556,90,0.12647032818041803
2925402,0.7820258837359736,0.7246376811594203,69,0.057388202576553304
2917003,0.7820258837359735,0.7894736842105263,247,-0.007447800474552846
1501204,0.7819987347043049,0.6091954022988506,261,0.1728033324054543
2800506,0.7819751861263716,0.5503355704697986,149,0.23163961565657298
2800704,0.7819751861263716,0.6546762589928058,139,0.12729892713356583
1720309,0.7817802583145288,0.40816326530612246,49,0.37361699300840634
2916500,0.781768837569678,0.48773006134969327,326,0.2940387762199847
2900207,0.781768837569678,0.8176100628930818,159,-0.035841225323403836
2931509,0.781768837569678,0.7043010752688172,186,0.07746776230086072
2907905,0.7817688375696779,0.689119170984456,193,0.09264966658522189
1500347,0.7800059867872081,0.5135135135135135,185,0.26649247327369463
2406809,0.7799577737782808,0.53125,32,0.2487077737782808
2914307,0.7798427156095996,0.6363636363636364,33,0.14347907924596326
2904852,0.7798427156095996,0.6722689075630253,119,0.10757380804657435
2400901,0.7797659230281692,0.5,48,0.27976592302816916
2802908,0.7794765474065484,0.5997458703939009,787,0.17973067701264744
3120300,0.7794246820943832,0.45098039215686275,51,0.32844428993752045
2405207,0.7768632681376635,0.627906976744186,43,0.14895629139347744
2707008,0.7768355696224926,0.5185185185185185,27,0.25831705110397407
2703106,0.7763726595588109,0.7644628099173554,242,0.011909849641455472
2406106,0.7742579378806042,0.5357142857142857,112,0.23854365216631845
2402303,0.7734296366131252,0.584,125,0.18942963661312529
2410306,0.7727267633022405,0.5909090909090909,66,0.1818176723931496
2502102,0.772621349915378,0.52,50,0.252621349915378
5003504,0.772391652753759,0.3137254901960784,51,0.45866616255768056
2413706,0.7721573557682604,0.5128205128205128,39,0.2593368429477476
2911659,0.7709432661742934,0.632183908045977,87,0.1387593581283164
2906303,0.7709432661742934,0.7132352941176471,272,0.05770797205664635
2908408,0.7709432661742934,0.6905829596412556,446,0.08036030653303783
2906204,0.7709432661742934,0.6627450980392157,255,0.10819816813507777
2926509,0.7709432661742934,0.6604938271604939,162,0.11044943901379956
2929404,0.7709432661742934,0.6323529411764706,68,0.13859032499782287
2930303,0.7709432661742934,0.6691176470588235,136,0.10182561911546995
2924207,0.7709432661742934,0.7954545454545454,132,-0.024511279280251985
2900603,0.7709432661742934,0.7368421052631579,57,0.034101160911135575
2907103,0.7709432661742934,0.680379746835443,316,0.09056351933885043
2931905,0.7709432661742934,0.64453125,256,0.12641201617429343
2909208,0.7709432661742934,0.6396396396396397,111,0.13130362653465377
2206670,0.7709432661742934,0.5974025974025974,77,0.17354066877169605
2806404,0.7708907460819322,0.7802197802197802,91,-0.009329034137848025
2919207,0.7704717450052724,0.7125,1280,0.05797174500527236
2906808,0.7704717450052724,0.7680722891566265,332,0.0023994558486458706
2922706,0.7704717450052724,0.5,16,0.2704717450052724
2912400,0.7704717450052724,0.63125,160,0.1392217450052724
2913705,0.7704717450052724,0.6986899563318777,229,0.07178178867339469
2919553,0.7704717450052724,0.6428027418126429,1313,0.12766900319262953
2932200,0.7704717450052724,0.6887417218543046,151,0.08173002315096778
2920007,0.7704717450052724,0.6744186046511628,86,0.09605314035410961
2909901,0.7704717450052724,0.770618556701031,388,-0.00014681169575858632
2806800,0.770419148994118,0.7021276595744681,47,0.06829148941964991
2802205,0.7704191489941179,0.7471264367816092,87,0.023292712212508726
5215801,0.7704050782185483,0.35294117647058826,17,0.41746390174796005
2407104,0.7698228800602912,0.6942446043165468,556,0.07557827574374443
1706258,0.7694482453837758,0.17391304347826086,23,0.5955352019055149
1713700,0.7694482453837757,0.5384615384615384,26,0.23098670692223722
2502607,0.7692127806742448,0.20408163265306123,49,0.5651311480211836
2505204,0.7692127806742448,0.7543859649122807,57,0.014826815761964096
2507606,0.7692127806742448,0.66,50,0.10921278067424478
2406007,0.769068901008105,0.5,42,0.269068901008105
1703602,0.7689745689004165,0.3103448275862069,29,0.4586297413142096
2913309,0.7689498358101886,0.6785714285714286,28,0.09037840723876
1504406,0.7688510256323566,0.5502645502645502,189,0.2185864753678064
1600808,0.7687760068724016,0.6411764705882353,170,0.1275995362841662
1600402,0.7687760068724014,0.5648414985590778,347,0.2039345083133236
2514008,0.7687387658199779,0.3902439024390244,41,0.3784948633809535
1508209,0.7683764915013234,0.6174496644295302,447,0.15092682707179317
2111003,0.7683014332224666,0.4044943820224719,89,0.3638070511999947
2406700,0.768224117908773,0.6666666666666666,75,0.10155745124210636
2405702,0.765073326943043,0.3611111111111111,72,0.40396221583193187
2407203,0.7636764647827394,0.6815642458100558,179,0.08211221897268361
3503356,0.7598528055612714,0.22727272727272727,22,0.5325800782885441
3149150,0.7595752304312468,0.5066666666666667,75,0.25290856376458004
3150307,0.7595752304312466,0.36363636363636365,55,0.395938866794883
3115904,0.7595752304312466,0.5510204081632653,49,0.2085548222679814
3150109,0.7590876205115838,0.25,32,0.5090876205115838
3113800,0.7590876205115838,0.36666666666666664,30,0.3924209538449172
2804508,0.7571075155872401,0.6247139588100686,437,0.13239355677717146
2707404,0.7570107162382091,0.7293233082706767,133,0.02768740796753244
2705200,0.7570107162382091,0.5800865800865801,231,0.17692413615162905
2700508,0.7570107162382091,0.6723404255319149,235,0.08467029070629428
2702405,0.7570107162382091,0.7160714285714286,560,0.040939287666780566
2701209,0.7570107162382091,0.4585987261146497,157,0.29841199012355946
2705309,0.7570107162382091,0.71875,64,0.03826071623820915
2410603,0.7563695984143204,0.3157894736842105,19,0.4405801247301099
2401859,0.7563695984143204,0.7230769230769231,65,0.033292675337397326
5006309,0.7562705781219504,0.44789356984478934,451,0.3083770082771611
5006903,0.7562705781219504,0.32456140350877194,228,0.4317091746131785
2800308,0.7555088570057564,0.5631875503085592,3727,0.19232130669719727
